Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,3937,1942
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,4018,1983
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,4103,2023
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,4183,2067
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,1,4269,2104
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,4343,2151
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,4427,2188
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,1,4502,2232
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,4581,2276
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,4664,2317
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
5,0,4756,2347
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,4835,2390
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,1,4910,2437
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,4991,2482
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,1,5075,2520
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,5163,2556
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,1,5249,2594
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,5336,2630
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,5416,2671
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,5492,2716
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,5574,2758
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,1,5649,2803
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,1,5733,2840
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,5821,2873
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,5905,2914
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,5990,2951
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,1,6073,2990
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,6160,3029
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,6243,3069
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,6332,3102
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,6423,3135
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,6507,3176
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,6587,3218
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,6672,3257
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,6752,3299
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,0,6831,3342
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,1,6911,3386
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,6982,3436
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
2,0,7065,3474
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,7141,3520
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,7228,3551
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
3,0,7311,3589
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
4,0,7389,3632
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
1,1,7476,3669
